config,code,binary,label,num_edges,kept_edges,QA_R@1,QA_R@5,QA_R@10,QA_MRR,QA_nDCG@10,TWIG_R@1,TWIG_R@5,TWIG_R@10,TWIG_MRR,twig_best_epoch,qa_best_epoch,elapsed_min
A10,10,001010,tp + cc,2,"comes_from, similar_content",0.3989690721649484,0.5759450171821308,0.6824742268041238,0.5887376182821412,0.5668260920825261,0.4298969072164948,0.5750859106529211,0.6879725085910654,0.602869827286804,,,1.8
A11,11,001011,tp + cc + sc,3,"comes_from, similar_content, shared_column_name",0.44020618556701036,0.5682130584192442,0.6558419243986255,0.6199337403653382,0.5718611638090163,0.3852233676975944,0.5733676975945019,0.6506872852233678,0.5738334627746116,,,1.9
A12,12,001100,tp + sp,2,"comes_from, same_page",0.44192439862542965,0.5974226804123712,0.6532646048109967,0.6308916201979207,0.582038355804789,0.3955326460481099,0.5879725085910655,0.6713058419243987,0.6020763684802497,,,1.7
A13,13,001101,tp + sp + sc,3,"comes_from, same_page, shared_column_name",0.459106529209622,0.6012027491408936,0.6823024054982818,0.6445334308631427,0.6022184950845164,0.4195876288659794,0.5682130584192442,0.6747422680412373,0.5973688367768988,,,2.9
A14,14,001110,tp + sp + cc,3,"comes_from, same_page, similar_content",0.4316151202749141,0.5759450171821308,0.6652920962199314,0.6032322692432038,0.5687132719276916,0.4316151202749141,0.5793814432989692,0.6773195876288661,0.6128809468056653,,,1.7
A15,15,001111,tp + sp + cc + sc,4,"comes_from, same_page, similar_content, shared_column_name",0.4298969072164948,0.5699312714776633,0.6240549828178695,0.5919853345368012,0.5510617128288071,0.4316151202749141,0.5647766323024056,0.6635738831615121,0.5894195125129801,,,1.7
A16,16,010000,tc,1,has_column,0.44192439862542954,0.5831615120274914,0.6759450171821305,0.6277942359943607,0.5850978161557704,0.4195876288659793,0.6080756013745706,0.6802405498281788,0.6250625012672374,,,2.6
A17,17,010001,tc + sc,2,"has_column, shared_column_name",0.42302405498281787,0.6060137457044675,0.6747422680412373,0.6324210046151432,0.5821194535686383,0.42130584192439857,0.5819587628865981,0.6695876288659796,0.6138081833077698,,,2.4
A18,18,010010,tc + cc,2,"has_column, similar_content",0.44020618556701024,0.6120274914089349,0.6567010309278352,0.6263766680517502,0.5811483237637695,0.44192439862542954,0.5879725085910654,0.6652920962199314,0.6209573141897454,,,2.0
A19,19,010011,tc + cc + sc,3,"has_column, similar_content, shared_column_name",0.4127147766323024,0.5596219931271478,0.6420962199312716,0.6077107852758967,0.5545379678225909,0.36804123711340203,0.5175257731958763,0.6558419243986255,0.5569945661440507,,,1.5
A20,20,010100,tc + sp,2,"has_column, same_page",0.4041237113402062,0.5974226804123712,0.6836769759450173,0.6113770810331951,0.579567663151991,0.4487972508591066,0.5922680412371135,0.6824742268041238,0.6344843932949983,,,2.0
A21,21,010101,tc + sp + sc,3,"has_column, same_page, shared_column_name",0.4333333333333334,0.5553264604810997,0.6532646048109967,0.6190252583061988,0.570749232547084,0.44364261168384883,0.57766323024055,0.6807560137457047,0.6280279668840919,,,3.5
A22,22,010110,tc + sp + cc,3,"has_column, same_page, similar_content",0.4161512027491409,0.6266323024054984,0.7159793814432991,0.6078260776516803,0.5967304877223881,0.42646048109965634,0.6128865979381445,0.7082474226804125,0.6147907122427362,,,1.7
A23,23,010111,tc + sp + cc + sc,4,"has_column, same_page, similar_content, shared_column_name",0.4333333333333333,0.5931271477663231,0.6498281786941581,0.6230742305362491,0.5762477284743482,0.47285223367697604,0.6029209621993128,0.6810996563573882,0.64807632656181,,,2.9
A24,24,011000,tc + tp,2,"has_column, comes_from",0.46082474226804127,0.5943298969072166,0.675085910652921,0.6478048638272348,0.5988495995459728,0.40927835051546385,0.6060137457044675,0.6884879725085912,0.5990947036587427,,,2.0
A25,25,011001,tc + tp + sc,3,"has_column, comes_from, shared_column_name",0.47285223367697604,0.5785223367697596,0.6725085910652923,0.6608832824761918,0.5980387193453914,0.45567010309278355,0.5750859106529211,0.6773195876288661,0.633565752299754,,,2.1
A26,26,011010,tc + tp + cc,3,"has_column, comes_from, similar_content",0.4298969072164949,0.5690721649484538,0.6556701030927836,0.6146602992183328,0.5686176337732469,0.43505154639175253,0.5785223367697596,0.6927835051546394,0.6251682412059517,,,3.0
A27,27,011011,tc + tp + cc + sc,4,"has_column, comes_from, similar_content, shared_column_name",0.4298969072164949,0.5613402061855672,0.6498281786941581,0.6172465034714087,0.5731374375581483,0.3920962199312715,0.5974226804123713,0.6807560137457046,0.5918128813717031,,,3.4
A28,28,011100,tc + tp + sp,3,"has_column, comes_from, same_page",0.4333333333333334,0.627491408934708,0.7194158075601375,0.6422902782120874,0.6062467783033504,0.42474226804123716,0.5939862542955328,0.6919243986254296,0.6193244712610865,,,2.7
A29,29,011101,tc + tp + sp + sc,4,"has_column, comes_from, same_page, shared_column_name",0.44707903780068736,0.6300687285223369,0.6816151202749142,0.6342020715502215,0.5975721872345894,0.40927835051546396,0.5785223367697596,0.6833333333333335,0.6011325897009486,,,1.9
A30,30,011110,tc + tp + sp + cc,4,"has_column, comes_from, same_page, similar_content",0.4608247422680413,0.638659793814433,0.6927835051546392,0.6561581477631856,0.608893776704493,0.3989690721649484,0.5965635738831616,0.6970790378006874,0.6057009120325201,,,2.5
A31,31,011111,tc + tp + sp + cc + sc,5,"has_column, comes_from, same_page, similar_content, shared_column_name",0.43505154639175253,0.5647766323024056,0.6833333333333336,0.6230496385236199,0.5858560109354275,0.4195876288659794,0.5991408934707905,0.6652920962199314,0.6103859425029149,,,2.1
A32,32,100000,tt,1,similar_table,0.40412371134020614,0.5719931271477664,0.6561855670103094,0.6007357107419932,0.5604781382855664,0.3883161512027491,0.5006872852233677,0.5926116838487973,0.542555911966355,,,3.0
A33,33,100001,tt + sc,2,"similar_table, shared_column_name",0.3955326460481099,0.5445017182130584,0.6278350515463919,0.5756966738505526,0.5451421893530839,0.38865979381443294,0.550171821305842,0.6687285223367698,0.565900383896139,,,3.1
A34,34,100010,tt + cc,2,"similar_table, similar_content",0.3646048109965635,0.5015463917525774,0.6805841924398627,0.5597459064088537,0.539523678444177,0.34707903780068733,0.49175257731958766,0.6335051546391753,0.509351661383212,,,2.0
A35,35,100011,tt + cc + sc,3,"similar_table, similar_content, shared_column_name",0.4109965635738831,0.545360824742268,0.6582474226804124,0.5891003896258037,0.5582477294452886,0.354295532646048,0.5716494845360826,0.6412371134020619,0.5472949599029964,,,2.1
A36,36,100100,tt + sp,2,"similar_table, same_page",0.4333333333333333,0.5604810996563575,0.6539518900343644,0.607050128738814,0.564148349483823,0.41237113402061853,0.5415807560137458,0.6360824742268042,0.5600074602479151,,,2.3
A37,37,100101,tt + sp + sc,3,"similar_table, same_page, shared_column_name",0.4024054982817869,0.6120274914089348,0.6635738831615121,0.599719393837494,0.5685789736923346,0.4161512027491408,0.5587628865979383,0.6481099656357389,0.5785483886297857,,,1.9
A38,38,100110,tt + sp + cc,3,"similar_table, same_page, similar_content",0.39381443298969065,0.5630584192439864,0.6627147766323024,0.5735256849292946,0.5472607127240154,0.42783505154639184,0.5352233676975946,0.6756013745704469,0.5859499734535013,,,1.9
A39,39,100111,tt + sp + cc + sc,4,"similar_table, same_page, similar_content, shared_column_name",0.4230240549828179,0.5407216494845362,0.6085910652920964,0.5950209668372194,0.5438659268453385,0.37835051546391757,0.5424398625429554,0.6403780068728524,0.5484874537451858,,,2.2
A40,40,101000,tt + tp,2,"similar_table, comes_from",0.42646048109965634,0.6189003436426118,0.666151202749141,0.6209988778226252,0.5789418166313509,0.37319587628865974,0.5879725085910654,0.6764604810996564,0.5773582683864914,,,1.8
A41,41,101001,tt + tp + sc,3,"similar_table, comes_from, shared_column_name",0.4144329896907217,0.5716494845360826,0.6853951890034365,0.6161367536525192,0.5827314758041259,0.374914089347079,0.5596219931271479,0.6695876288659796,0.5578399274614633,,,2.9
A42,42,101010,tt + tp + cc,3,"similar_table, comes_from, similar_content",0.4161512027491409,0.5115120274914091,0.638659793814433,0.5939374662791326,0.5458733663284515,0.40412371134020614,0.566494845360825,0.6567010309278352,0.5805516915562494,,,2.8
A43,43,101011,tt + tp + cc + sc,4,"similar_table, comes_from, similar_content, shared_column_name",0.4470790378006873,0.5857388316151203,0.6836769759450172,0.6342811709875258,0.5965230422917827,0.3800687285223367,0.6060137457044675,0.679896907216495,0.5852004071588397,,,2.7
A44,44,101100,tt + tp + sp,3,"similar_table, comes_from, same_page",0.45738831615120273,0.5659793814432991,0.6664948453608248,0.6412504734669684,0.5868763865357458,0.4127147766323024,0.5570446735395191,0.6604810996563575,0.5982956511946289,,,1.9
A45,45,101101,tt + tp + sp + sc,4,"similar_table, comes_from, same_page, shared_column_name",0.44020618556701024,0.5759450171821308,0.6807560137457046,0.6189443567857819,0.5809687043305186,0.3766323024054983,0.5862542955326461,0.6833333333333335,0.5641541407708632,,,2.9
A46,46,101110,tt + tp + sp + cc,4,"similar_table, comes_from, same_page, similar_content",0.479725085910653,0.593127147766323,0.6635738831615121,0.6512436577557587,0.5985750304410341,0.41099656357388314,0.5596219931271479,0.6738831615120275,0.5955471532502671,,,2.1
A47,47,101111,tt + tp + sp + cc + sc,5,"similar_table, comes_from, same_page, similar_content, shared_column_name",0.44364261168384883,0.6054982817869417,0.6561855670103094,0.6295794337714923,0.5871738875072952,0.42646048109965645,0.5647766323024056,0.6609965635738833,0.5994147093506111,,,1.5
A48,48,110000,tt + tc,2,"similar_table, has_column",0.42646048109965634,0.5673539518900345,0.6756013745704467,0.6257997076795881,0.5816991197231112,0.3903780068728522,0.5467353951890035,0.6524054982817871,0.5737523787475411,,,1.6
A49,49,110001,tt + tc + sc,3,"similar_table, has_column, shared_column_name",0.4316151202749141,0.5871134020618558,0.6635738831615121,0.6223116947526176,0.5859639391524374,0.3955326460481099,0.5793814432989691,0.6790378006872853,0.586789833866691,,,2.4
A50,50,110010,tt + tc + cc,3,"similar_table, has_column, similar_content",0.42302405498281787,0.5750859106529211,0.6790378006872853,0.615237062178671,0.5765375685575169,0.38865979381443294,0.561340206185567,0.6601374570446736,0.5832742020206593,,,1.5
A51,51,110011,tt + tc + cc + sc,4,"similar_table, has_column, similar_content, shared_column_name",0.43848797250859106,0.5969072164948455,0.6707903780068728,0.6303078019951883,0.5831525278476704,0.4161512027491408,0.5664948453608248,0.6840206185567013,0.575353723337185,,,1.8
A52,52,110100,tt + tc + sp,3,"similar_table, has_column, same_page",0.452233676975945,0.6008591065292097,0.6874570446735395,0.6319768571372867,0.5984205596095312,0.4144329896907216,0.5974226804123712,0.6513745704467355,0.5985055006164112,,,2.3
A53,53,110101,tt + tc + sp + sc,4,"similar_table, has_column, same_page, shared_column_name",0.4642611683848798,0.5914089347079039,0.6441580756013746,0.6367395717647625,0.5807454979979986,0.4316151202749141,0.579725085910653,0.6475945017182132,0.609258723982766,,,2.0
A54,54,110110,tt + tc + sp + cc,4,"similar_table, has_column, same_page, similar_content",0.44020618556701036,0.557044673539519,0.6395189003436427,0.6222930087300236,0.5730985464675792,0.4178694158075601,0.5656357388316152,0.6498281786941582,0.6081063952922292,,,3.7
A55,55,110111,tt + tc + sp + cc + sc,5,"similar_table, has_column, same_page, similar_content, shared_column_name",0.44192439862542954,0.5664948453608248,0.6420962199312716,0.6177862279626261,0.5656148160039699,0.39381443298969065,0.6077319587628867,0.679896907216495,0.5805160509045684,,,2.1
A56,56,111000,tt + tc + tp,3,"similar_table, has_column, comes_from",0.4367697594501718,0.6080756013745705,0.6939862542955326,0.6384699682060868,0.5962277974195427,0.374914089347079,0.5699312714776633,0.6833333333333335,0.570906390041172,,,2.4
A57,57,111001,tt + tc + tp + sc,4,"similar_table, has_column, comes_from, shared_column_name",0.49175257731958766,0.6403780068728523,0.6853951890034365,0.6734110123342717,0.6251760136368223,0.4350515463917526,0.5879725085910654,0.7048109965635739,0.621421886619185,,,2.2
A58,58,111010,tt + tc + tp + cc,4,"similar_table, has_column, comes_from, similar_content",0.40927835051546385,0.6000000000000002,0.704639175257732,0.6178768655447617,0.5847964293822808,0.44020618556701036,0.5793814432989692,0.6676975945017184,0.6200411995395098,,,2.0
A59,59,111011,tt + tc + tp + cc + sc,5,"similar_table, has_column, comes_from, similar_content, shared_column_name",0.459106529209622,0.5982817869415809,0.6707903780068729,0.6520320716962623,0.5962132401992222,0.44020618556701036,0.5702749140893472,0.691408934707904,0.6251637330269942,,,2.4
A60,60,111100,tt + tc + tp + sp,4,"similar_table, has_column, comes_from, same_page",0.4676975945017182,0.5853951890034367,0.6987972508591067,0.6369889412188959,0.6002263510494603,0.37319587628865974,0.5871134020618558,0.6781786941580757,0.5800761464503669,,,1.7
A61,61,111101,tt + tc + tp + sp + sc,5,"similar_table, has_column, comes_from, same_page, shared_column_name",0.4367697594501718,0.6025773195876291,0.6458762886597939,0.6245076661442641,0.5739741284768449,0.3903780068728522,0.5613402061855671,0.6558419243986255,0.5829203202017638,,,2.6
A62,62,111110,tt + tc + tp + sp + cc,5,"similar_table, has_column, comes_from, same_page, similar_content",0.43848797250859106,0.6111683848797251,0.6764604810996564,0.6314995038539613,0.5876177468695846,0.40927835051546385,0.5493127147766325,0.6781786941580757,0.5734354380279937,,,2.6
A63,63,111111,tt + tc + tp + sp + cc + sc,6,"similar_table, has_column, comes_from, same_page, similar_content, shared_column_name",0.4556701030927836,0.5699312714776633,0.6407216494845361,0.6335203940190495,0.5768525415021425,0.3766323024054983,0.53213058419244,0.6764604810996564,0.5493324772053175,,,1.9
