config,code,binary,label,num_edges,kept_edges,QA_R@1,QA_R@5,QA_R@10,QA_MRR,QA_nDCG@10,TWIG_R@1,TWIG_R@5,TWIG_R@10,TWIG_MRR,twig_best_epoch,qa_best_epoch,elapsed_min
A30,30,011110,tc + tp + sp + cc,4,"has_column, comes_from, same_page, similar_content",0.4012195121951217,0.6601626016260164,0.7686991869918698,0.9029481076737174,0.7226290773401757,0.381571815718157,0.6686314363143632,0.781910569105691,0.8742138938695609,,,6.7
A31,31,011111,tc + tp + sp + cc + sc,5,"has_column, comes_from, same_page, similar_content, shared_column_name",0.4018970189701894,0.6680894308943089,0.7426151761517615,0.9056806286200118,0.7149739171488924,0.3991869918699185,0.6558943089430894,0.7487127371273713,0.8965977473563131,,,6.2
A32,32,100000,tt,1,similar_table,0.38970189701896996,0.6611788617886181,0.7541327913279132,0.8920229161082822,0.7091835163793612,0.38970189701897007,0.631368563685637,0.7221544715447153,0.8826846336754871,,,5.0
A33,33,100001,tt + sc,2,"similar_table, shared_column_name",0.38970189701897,0.5881436314363145,0.6860433604336043,0.882130392191368,0.6607475955901495,0.3910569105691055,0.6334010840108402,0.735840108401084,0.8802423195422798,,,5.8
A34,34,100010,tt + cc,2,"similar_table, similar_content",0.36124661246612466,0.5972899728997292,0.698238482384824,0.8441381450527793,0.6481163196070114,0.38495934959349576,0.6577913279132793,0.7568428184281845,0.8865391440086561,,,3.3
A35,35,100011,tt + cc + sc,3,"similar_table, similar_content, shared_column_name",0.39918699186991846,0.6415311653116534,0.7236449864498646,0.8977065224311489,0.6975575691321804,0.3937669376693765,0.6497967479674798,0.7412601626016262,0.8896686366493606,,,4.4
A36,36,100100,tt + sp,2,"similar_table, same_page",0.39579945799457983,0.6300135501355013,0.6958672086720866,0.893773316334292,0.6801302828530834,0.39241192411924103,0.6228997289972901,0.7266937669376694,0.8911985875111402,,,3.4
A37,37,100101,tt + sp + sc,3,"similar_table, same_page, shared_column_name",0.38563685636856354,0.6531842818428182,0.7581978319783196,0.88162358192846,0.7031158603326999,0.36463414634146335,0.6151084010840107,0.7436314363143631,0.8494799354065767,,,5.1
A38,38,100110,tt + sp + cc,3,"similar_table, same_page, similar_content",0.39783197831978295,0.6083333333333334,0.711449864498645,0.891511828640178,0.6736780424180772,0.39512195121951205,0.6633468834688347,0.7429539295392954,0.8928352013717868,,,5.5
A39,39,100111,tt + sp + cc + sc,4,"similar_table, same_page, similar_content, shared_column_name",0.3795392953929537,0.6497967479674797,0.7378726287262872,0.8765071943884382,0.6932787766882013,0.3768292682926828,0.6606368563685637,0.7361788617886179,0.8675164266627682,,,5.7
A40,40,101000,tt + tp,2,"similar_table, comes_from",0.40054200542005397,0.651016260162602,0.7683604336043358,0.9017920818305927,0.7169880673438985,0.37682926829268276,0.6369241192411925,0.738550135501355,0.8666987573641092,,,4.9
A41,41,101001,tt + tp + sc,3,"similar_table, comes_from, shared_column_name",0.3971544715447153,0.5834010840108401,0.6880758807588075,0.8960115200968859,0.6643721503558789,0.397831978319783,0.6306910569105693,0.7426151761517614,0.8953174309881627,,,9.4
A42,42,101010,tt + tp + cc,3,"similar_table, comes_from, similar_content",0.39850948509485074,0.6530487804878049,0.746680216802168,0.9013790433470836,0.7070398404838706,0.3924119241192411,0.6286585365853657,0.7270325203252032,0.8888368232880427,,,6.2
A43,43,101011,tt + tp + cc + sc,4,"similar_table, comes_from, similar_content, shared_column_name",0.3829268292682925,0.6300135501355013,0.7418021680216802,0.8819291198864372,0.6920162127165557,0.36531165311653113,0.6537262872628727,0.7560298102981029,0.8589656447888155,,,4.0
A44,44,101100,tt + tp + sp,3,"similar_table, comes_from, same_page",0.4039295392953927,0.6267615176151762,0.7263550135501353,0.9060741094710929,0.693624954193866,0.39850948509485074,0.6430216802168022,0.7399051490514902,0.9017710057164863,,,5.1
A45,45,101101,tt + tp + sp + sc,4,"similar_table, comes_from, same_page, shared_column_name",0.38970189701897,0.6647018970189699,0.7846205962059619,0.8970622015743969,0.7201681378217172,0.37005420054200533,0.625948509485095,0.7314363143631435,0.8568163216004823,,,7.6
A46,46,101110,tt + tp + sp + cc,4,"similar_table, comes_from, same_page, similar_content",0.38834688346883456,0.6464092140921408,0.7548102981029808,0.8840285393934096,0.6987767173542122,0.36598915989159886,0.6165989159891598,0.7317750677506774,0.8542526518285724,,,3.6
A47,47,101111,tt + tp + sp + cc + sc,5,"similar_table, comes_from, same_page, similar_content, shared_column_name",0.3985094850948507,0.6436991869918701,0.749390243902439,0.9060545653533458,0.7061348697360171,0.38970189701897007,0.6260840108401085,0.7067073170731706,0.880116194958942,,,5.9
A48,48,110000,tt + tc,2,"similar_table, has_column",0.4018970189701894,0.6525067750677509,0.7700542005420057,0.9044643115930776,0.7211448525170666,0.39783197831978306,0.6740514905149052,0.776490514905149,0.9010994312823583,,,5.5
A49,49,110001,tt + tc + sc,3,"similar_table, has_column, shared_column_name",0.3998644986449862,0.6537262872628727,0.7504065040650408,0.9027476548638672,0.7094709154066946,0.39512195121951205,0.6602981029810299,0.7747967479674797,0.895773618883375,,,4.6
A50,50,110010,tt + tc + cc,3,"similar_table, has_column, similar_content",0.40460704607046044,0.6591463414634148,0.7731029810298106,0.9070458664308081,0.7219739336494493,0.4039295392953927,0.6794715447154471,0.7785230352303525,0.9065938293091933,,,4.6
A51,51,110011,tt + tc + cc + sc,4,"similar_table, has_column, similar_content, shared_column_name",0.3822493224932248,0.6943766937669374,0.7924119241192412,0.8809746148160783,0.7280042208101537,0.37479674796747947,0.6632113821138209,0.7788617886178861,0.8663101833610459,,,4.2
A52,52,110100,tt + tc + sp,3,"similar_table, has_column, same_page",0.4018970189701894,0.6493224932249322,0.73739837398374,0.9054800609973701,0.7057206022130815,0.39783197831978295,0.6605013550135501,0.7707317073170733,0.8955286473089469,,,4.7
A53,53,110101,tt + tc + sp + sc,4,"similar_table, has_column, same_page, shared_column_name",0.3937669376693764,0.6649051490514908,0.7363821138211383,0.8936122332667873,0.7000226348578656,0.3924119241192411,0.6787940379403792,0.7659891598915989,0.8881307265453607,,,4.9
A54,54,110110,tt + tc + sp + cc,4,"similar_table, has_column, same_page, similar_content",0.4079945799457992,0.6303523035230355,0.7375338753387531,0.910130877102422,0.6964661797993892,0.40392953929539277,0.6469512195121954,0.764159891598916,0.9061476444297227,,,7.1
A55,55,110111,tt + tc + sp + cc + sc,5,"similar_table, has_column, same_page, similar_content, shared_column_name",0.3964769647696475,0.6914634146341463,0.7720867208672085,0.892761540429491,0.722045459147979,0.3829268292682925,0.634891598915989,0.757520325203252,0.8780047788231355,,,5.6
A56,56,111000,tt + tc + tp,3,"similar_table, has_column, comes_from",0.4073170731707314,0.6815040650406503,0.7897018970189702,0.9142511790377644,0.7365504754050851,0.39512195121951205,0.6665989159891598,0.7751355013550135,0.8964930756562379,,,4.6
A57,57,111001,tt + tc + tp + sc,4,"similar_table, has_column, comes_from, shared_column_name",0.40460704607046044,0.6762195121951217,0.7710704607046069,0.9066945429437557,0.7249260209905942,0.38428184281842814,0.6726964769647698,0.7683604336043361,0.87419145686957,,,4.1
A58,58,111010,tt + tc + tp + cc,4,"similar_table, has_column, comes_from, similar_content",0.40392953929539277,0.6584688346883467,0.7465447154471544,0.9108626919602532,0.711796779947097,0.39918699186991846,0.6733739837398373,0.7607723577235772,0.90295683313976,,,4.1
A59,59,111011,tt + tc + tp + cc + sc,5,"similar_table, has_column, comes_from, similar_content, shared_column_name",0.4079945799457992,0.6605013550135502,0.7531165311653116,0.9113395786213501,0.7198143512522694,0.40392953929539277,0.6897696476964769,0.7744579945799459,0.9063269318757123,,,4.3
A60,60,111100,tt + tc + tp + sp,4,"similar_table, has_column, comes_from, same_page",0.41138211382113793,0.6525067750677507,0.7602303523035231,0.9195990455584279,0.7216143771405504,0.4039295392953927,0.6674119241192411,0.7565040650406505,0.9054284891937331,,,4.2
A61,61,111101,tt + tc + tp + sp + sc,5,"similar_table, has_column, comes_from, same_page, shared_column_name",0.3937669376693765,0.6428861788617889,0.743970189701897,0.8993857931815249,0.7084507625388581,0.39037940379403774,0.6389566395663958,0.7412601626016257,0.8954332817137692,,,4.3
A62,62,111110,tt + tc + tp + sp + cc,5,"similar_table, has_column, comes_from, same_page, similar_content",0.4079945799457992,0.6906504065040651,0.7842818428184279,0.9126500193573365,0.7330300775084851,0.37208672086720856,0.6469512195121953,0.7490514905149049,0.850741228352575,,,8.2
A63,63,111111,tt + tc + tp + sp + cc + sc,6,"similar_table, has_column, comes_from, same_page, similar_content, shared_column_name",0.4018970189701894,0.687059620596206,0.7778455284552844,0.9028804451622167,0.7276759987134754,0.3727642276422764,0.6544037940379405,0.7485772357723577,0.8588519629455083,,,5.1
