config,code,binary,label,num_edges,kept_edges,QA_R@1,QA_R@5,QA_R@10,QA_MRR,QA_nDCG@10,TWIG_R@1,TWIG_R@5,TWIG_R@10,TWIG_MRR,twig_best_epoch,qa_best_epoch,elapsed_min
A21,21,010101,tc + sp + sc,3,"has_column, same_page, shared_column_name",0.39338624338624334,0.6240740740740741,0.7185185185185187,0.5899155958679769,0.5811813792871895,0.3941798941798942,0.585978835978836,0.6732804232804234,0.5471277399848827,,,1.0
A22,22,010110,tc + sp + cc,3,"has_column, same_page, similar_content",0.4362433862433862,0.6335978835978837,0.7232804232804233,0.6129818594104309,0.5939948536190967,0.3206349206349206,0.6145502645502646,0.6732804232804234,0.5032375913328294,,,1.0
A23,23,010111,tc + sp + cc + sc,4,"has_column, same_page, similar_content, shared_column_name",0.36428571428571427,0.6489417989417989,0.7293650793650793,0.5688208616780046,0.5723376561334133,0.35634920634920636,0.5775132275132275,0.7055555555555555,0.5262975560594608,,,1.4
A24,24,011000,tc + tp,2,"has_column, comes_from",0.40793650793650793,0.6716931216931218,0.7574074074074074,0.5833963214915596,0.5955556623102259,0.2941798941798942,0.5703703703703704,0.6878306878306878,0.4730725623582766,,,1.0
A25,25,011001,tc + tp + sc,3,"has_column, comes_from, shared_column_name",0.3656084656084656,0.63994708994709,0.7050264550264551,0.5560153691106071,0.5555490140721071,0.2650793650793651,0.49497354497354495,0.6113756613756615,0.40557445200302333,,,1.3
A26,26,011010,tc + tp + cc,3,"has_column, comes_from, similar_content",0.37751322751322747,0.6447089947089948,0.7515873015873016,0.5747732426303854,0.5744527653023289,0.2624338624338624,0.4552910052910053,0.5846560846560845,0.39651045603426555,,,2.6
A27,27,011011,tc + tp + cc + sc,4,"has_column, comes_from, similar_content, shared_column_name",0.419047619047619,0.6637566137566138,0.7462962962962963,0.6008125472411185,0.6034318047916715,0.35238095238095235,0.6505291005291005,0.7502645502645504,0.5429642227261275,,,1.3
A28,28,011100,tc + tp + sp,3,"has_column, comes_from, same_page",0.45555555555555555,0.6605820105820107,0.755026455026455,0.618694885361552,0.6162530035990791,0.29365079365079366,0.6415343915343916,0.6653439153439155,0.48403880070546734,,,1.3
A29,29,011101,tc + tp + sp + sc,4,"has_column, comes_from, same_page, shared_column_name",0.40529100529100526,0.6082010582010583,0.7050264550264551,0.5875220458553791,0.5761991842865667,0.34656084656084657,0.5489417989417988,0.6362433862433863,0.4898589065255731,,,1.7
A30,30,011110,tc + tp + sp + cc,4,"has_column, comes_from, same_page, similar_content",0.3814814814814815,0.6417989417989418,0.7002645502645503,0.5651423532375913,0.5604670799494483,0.3814814814814815,0.6002645502645502,0.697883597883598,0.5555933484504912,,,2.0
A31,31,011111,tc + tp + sp + cc + sc,5,"has_column, comes_from, same_page, similar_content, shared_column_name",0.44100529100529096,0.7010582010582012,0.7669312169312171,0.6301083396321493,0.6236081185243283,0.35846560846560843,0.6597883597883598,0.7455026455026457,0.5610859158478205,,,1.4
A32,32,100000,tt,1,similar_table,0.31666666666666665,0.5791005291005291,0.6759259259259259,0.4909737969261779,0.49887494300993995,0.05291005291005291,0.12751322751322752,0.2746031746031746,0.12202066011589821,,,1.4
A33,33,100001,tt + sc,2,"similar_table, shared_column_name",0.29417989417989415,0.614021164021164,0.6685185185185185,0.48864323507180646,0.49883987568709687,0.14417989417989419,0.3267195767195767,0.49656084656084654,0.28689216427311665,,,0.9
A34,34,100010,tt + cc,2,"similar_table, similar_content",0.3338624338624338,0.5772486772486773,0.6412698412698412,0.5147707231040565,0.5125123512349301,0.04497354497354497,0.15211640211640212,0.26455026455026454,0.11979087931468883,,,1.5
A35,35,100011,tt + cc + sc,3,"similar_table, similar_content, shared_column_name",0.35634920634920636,0.5367724867724867,0.6502645502645503,0.5118543713781808,0.5082434281199554,0.2222222222222222,0.45370370370370366,0.503968253968254,0.36540690350214156,,,1.3
A36,36,100100,tt + sp,2,"similar_table, same_page",0.38544973544973543,0.5970899470899472,0.6724867724867726,0.5443940539178634,0.5342959056257662,0.16798941798941797,0.3716931216931217,0.5066137566137566,0.28577727387251184,,,1.4
A37,37,100101,tt + sp + sc,3,"similar_table, same_page, shared_column_name",0.38544973544973543,0.602116402116402,0.7240740740740741,0.5669879062736205,0.5652892868643737,0.2777777777777778,0.48068783068783066,0.6304232804232804,0.4139266817838245,,,1.1
A38,38,100110,tt + sp + cc,3,"similar_table, same_page, similar_content",0.26904761904761904,0.5949735449735448,0.6542328042328043,0.4651423532375913,0.47074393292200634,0.10634920634920635,0.3182539682539683,0.4087301587301587,0.22958553791887118,,,1.2
A39,39,100111,tt + sp + cc + sc,4,"similar_table, same_page, similar_content, shared_column_name",0.2955026455026455,0.5693121693121693,0.7034391534391535,0.49904257999496093,0.5039738982158968,0.25529100529100535,0.41137566137566134,0.5613756613756614,0.3762030738221214,,,1.2
A40,40,101000,tt + tp,2,"similar_table, comes_from",0.38015873015873014,0.624867724867725,0.7748677248677249,0.5692869740488788,0.5782011045826259,0.2896825396825397,0.5701058201058202,0.6724867724867726,0.482363315696649,,,0.9
A41,41,101001,tt + tp + sc,3,"similar_table, comes_from, shared_column_name",0.3727513227513227,0.6208994708994711,0.7312169312169313,0.5695074326026707,0.5661167980921906,0.3404761904761905,0.5574074074074075,0.6962962962962964,0.5066767447719829,,,1.0
A42,42,101010,tt + tp + cc,3,"similar_table, comes_from, similar_content",0.4132275132275132,0.6518518518518519,0.7232804232804233,0.5839632149155959,0.5833101713436472,0.23015873015873015,0.5489417989417988,0.6653439153439155,0.40274628369866455,,,1.8
A43,43,101011,tt + tp + cc + sc,4,"similar_table, comes_from, similar_content, shared_column_name",0.3365079365079365,0.6002645502645503,0.7367724867724867,0.5187137818090198,0.5431221513771697,0.32275132275132273,0.512962962962963,0.6891534391534392,0.467164273116654,,,1.1
A44,44,101100,tt + tp + sp,3,"similar_table, comes_from, same_page",0.3664021164021164,0.5804232804232804,0.6597883597883598,0.5434240362811792,0.5338182289667754,0.3055555555555556,0.5693121693121692,0.6645502645502646,0.4776455026455026,,,1.0
A45,45,101101,tt + tp + sp + sc,4,"similar_table, comes_from, same_page, shared_column_name",0.42116402116402113,0.6743386243386243,0.7788359788359789,0.6268392542202067,0.6203089119896763,0.3386243386243386,0.5732804232804234,0.6923280423280425,0.5091836734693878,,,1.9
A46,46,101110,tt + tp + sp + cc,4,"similar_table, comes_from, same_page, similar_content",0.39338624338624334,0.5838624338624339,0.7113756613756614,0.5717561098513478,0.557855194061538,0.23809523809523808,0.42857142857142855,0.5595238095238095,0.3629251700680272,,,2.3
A47,47,101111,tt + tp + sp + cc + sc,5,"similar_table, comes_from, same_page, similar_content, shared_column_name",0.3814814814814815,0.648941798941799,0.7082010582010582,0.5669753086419752,0.5649412942017356,0.3108465608465608,0.5804232804232804,0.7177248677248679,0.5156273620559334,,,1.3
A48,48,110000,tt + tc,2,"similar_table, has_column",0.4132275132275132,0.5923280423280424,0.7246031746031746,0.5899407911312673,0.5787790293672744,0.2222222222222222,0.5653439153439154,0.6637566137566138,0.39664273116654064,,,1.4
A49,49,110001,tt + tc + sc,3,"similar_table, has_column, shared_column_name",0.3761904761904762,0.6161375661375662,0.7164021164021163,0.5562610229276895,0.5607107009946248,0.31746031746031744,0.6082010582010583,0.6701058201058202,0.4977513227513227,,,1.1
A50,50,110010,tt + tc + cc,3,"similar_table, has_column, similar_content",0.4132275132275132,0.6280423280423281,0.7031746031746031,0.5746220710506424,0.5685074499033819,0.28888888888888886,0.5394179894179895,0.602116402116402,0.43950617283950616,,,2.1
A51,51,110011,tt + tc + cc + sc,4,"similar_table, has_column, similar_content, shared_column_name",0.3603174603174603,0.6161375661375661,0.669047619047619,0.5533257747543462,0.5504650496112689,0.31587301587301586,0.5351851851851852,0.6494708994708995,0.5005920886873267,,,1.4
A52,52,110100,tt + tc + sp,3,"similar_table, has_column, same_page",0.38544973544973543,0.5724867724867724,0.6994708994708996,0.5581569664902999,0.5503258519650113,0.31005291005291,0.5486772486772487,0.6232804232804233,0.4732111363063744,,,1.6
A53,53,110101,tt + tc + sp + sc,4,"similar_table, has_column, same_page, shared_column_name",0.35767195767195764,0.6447089947089948,0.7113756613756614,0.5580876795162508,0.5566010463942278,0.3492063492063492,0.5335978835978836,0.6240740740740741,0.49915595867976814,,,1.6
A54,54,110110,tt + tc + sp + cc,4,"similar_table, has_column, same_page, similar_content",0.3404761904761905,0.5695767195767195,0.7431216931216932,0.5367157974300831,0.550001393047395,0.3484126984126984,0.5425925925925926,0.5978835978835978,0.491307634164777,,,1.2
A55,55,110111,tt + tc + sp + cc + sc,5,"similar_table, has_column, same_page, similar_content, shared_column_name",0.3338624338624338,0.5671957671957673,0.6613756613756615,0.4863063744016125,0.5079979221982145,0.21428571428571427,0.45899470899470896,0.597089947089947,0.3536344167296548,,,1.1
A56,56,111000,tt + tc + tp,3,"similar_table, has_column, comes_from",0.3814814814814815,0.5962962962962962,0.7034391534391535,0.5493575207860922,0.5477208609037376,0.3814814814814815,0.5653439153439154,0.6637566137566138,0.5435815066767449,,,1.1
A57,57,111001,tt + tc + tp + sc,4,"similar_table, has_column, comes_from, shared_column_name",0.3325396825396825,0.5997354497354498,0.6431216931216931,0.5089947089947089,0.5046107233656957,0.2222222222222222,0.4298941798941799,0.5812169312169313,0.3547619047619047,,,1.6
A58,58,111010,tt + tc + tp + cc,4,"similar_table, has_column, comes_from, similar_content",0.43306878306878305,0.6161375661375662,0.7772486772486773,0.6118921642731165,0.6058552706775014,0.3814814814814815,0.6002645502645503,0.7462962962962962,0.5632212144116906,,,1.2
A59,59,111011,tt + tc + tp + cc + sc,5,"similar_table, has_column, comes_from, similar_content, shared_column_name",0.39735449735449735,0.6664021164021164,0.6947089947089948,0.5734315948601663,0.569715312722462,0.41587301587301584,0.5923280423280424,0.6978835978835979,0.5602607709750568,,,1.2
A60,60,111100,tt + tc + tp + sp,4,"similar_table, has_column, comes_from, same_page",0.3664021164021164,0.5645502645502645,0.6788359788359788,0.549244142101285,0.5387851290690077,0.2791005291005291,0.5462962962962963,0.643915343915344,0.48233182161753596,,,1.7
A61,61,111101,tt + tc + tp + sp + sc,5,"similar_table, has_column, comes_from, same_page, shared_column_name",0.42116402116402113,0.6486772486772489,0.7034391534391535,0.5974867724867726,0.58614605133097,0.34656084656084657,0.5820105820105821,0.6843915343915346,0.5162005542957924,,,2.6
A62,62,111110,tt + tc + tp + sp + cc,5,"similar_table, has_column, comes_from, same_page, similar_content",0.3206349206349206,0.5923280423280424,0.6835978835978836,0.5022045855379188,0.5128670467830333,0.2619047619047619,0.5177248677248677,0.6050264550264551,0.4126480221718316,,,1.4
A63,63,111111,tt + tc + tp + sp + cc + sc,6,"similar_table, has_column, comes_from, same_page, similar_content, shared_column_name",0.39338624338624334,0.5923280423280424,0.7325396825396825,0.5741811539430586,0.5706350808489152,0.3611111111111111,0.56005291005291,0.6605820105820107,0.503174603174603,,,2.2
